,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
876,0.815,1.0,1.911,1.8123155602419512,1.0,4836071542.630451,98883538.48747867,Jackson,-0.4394171759787384,-0.6660774009473533,linear,0.06502220269413685,1.1462988031000627e+20,0.555288991509795,0.06502220269413685
877,0.815,1.0,1.911,1.730374126885085,1.0,6647688820.078394,28797838.122095294,Jackson,-0.3320954826862178,-0.7585717685313205,linear,0.36980923391843973,3.589579783366127e+20,0.7995858883541447,0.36980923391843973
878,0.815,1.0,1.911,0.7147328006622404,1.0,5258714485.265623,21582789.071484137,Selsis,-0.42041801929126543,-0.6058102044070165,log,0.18700202417978068,2.7812726784852443e+19,0.8698582249754312,0.18700202417978068
879,0.815,1.0,1.911,3.6902342085217272,1.0,993127645.679862,78972893.75525339,Selsis,-0.42176636413008567,-0.6768195055366766,linear,0.06974844547220363,2.8210198208722013e+20,0.7073708383073196,0.06974844547220363
880,0.815,1.0,1.911,0.7058959828077381,1.0,5436273931.198517,3294020.604242151,Selsis,-0.4942645540584736,-0.7458768165684915,GP,0.31116323687272684,2.305310070171887e+18,0.9295086568336165,0.31116323687272684
881,0.815,1.0,1.911,3.8629291986945797,1.0,1431037173.53062,19944957.8268961,Jackson,-0.34485766311740473,-0.6138175709626301,GP,0.08022768455601886,9.154958253030874e+17,0.5392504309489102,0.08022768455601886
882,0.815,1.0,1.911,0.6759268818795331,1.0,6116445592.901091,87375725.2780577,Selsis,-0.3795422609073815,-0.7581141283345938,log,0.23303846065401468,8.045817090704957e+18,0.8644404749975495,0.23303846065401468
883,0.815,1.0,1.911,8.002321406410958,1.0,545795150.2479858,6702670.726678518,Selsis,-0.3629057995391366,-0.6024728576725384,GP,0.22690352097507177,9.285482897000004e+18,0.053354795120881704,0.22690352097507177
884,0.815,1.0,1.911,1.748199185422319,1.0,6071953780.201952,64214079.896173246,Jackson,-0.4777969862890988,-0.751946347246849,GP,0.051929529414482596,2.3672214538032483e+17,0.38282933789199525,0.051929529414482596
885,0.815,1.0,1.911,1.7616783372215732,1.0,1869820024.6640801,58168836.77297789,Selsis,-0.2882516350955149,-0.7628956346612111,linear,0.06687506327115857,7.690215043616422e+20,0.03314894067899232,0.06687506327115857
886,0.815,1.0,1.911,3.4339168776285205,1.0,1668058957.5794814,95304368.52243114,Jackson,-0.34403501247498974,-0.6218653246339486,linear,0.09184004821516584,2.630946506393004e+20,0.2730378393090953,0.09184004821516584
887,0.815,1.0,1.911,1.1254388358067244,1.0,2926986759.9990435,78662183.66187939,Selsis,-0.3132822424490027,-0.6323502781798946,log,0.2088033290103422,1.9417467865851974e+19,0.5054273203707225,0.2088033290103422
888,0.815,1.0,1.911,0.606196729996399,1.0,8370240802.117966,35027441.15527536,Selsis,-0.4010020468880686,-0.6427365464538903,log,0.10690206006877803,2.28060540957112e+19,0.1509262141926162,0.10690206006877803
889,0.815,1.0,1.911,1.0661315867265164,1.0,3102983635.641785,40535642.82005364,Selsis,-0.42773509570080737,-0.7208832311672373,GP,0.25074960946778657,1.6110022108956544e+18,0.6529145230348624,0.25074960946778657
890,0.815,1.0,1.911,0.7800050179144101,1.0,4551237323.867114,49857007.28262562,Selsis,-0.28106486563212973,-0.7208285487700811,log,0.05445751336573598,4.173533660935847e+19,0.9294920109131294,0.05445751336573598
891,0.815,1.0,1.911,2.062712991858537,1.0,3681124596.8805895,60400140.38735695,Jackson,-0.4825028963834127,-0.7791345468724681,linear,0.16203285904680612,1.2860943592527667e+20,0.21645809699967533,0.16203285904680612
892,0.815,1.0,1.911,1.2303319205893972,1.0,2661854478.560471,64349003.02924913,Selsis,-0.47744503128994165,-0.6159083366826779,linear,0.1177772739513041,3.525686205723267e+20,0.5715518626622365,0.1177772739513041
893,0.815,1.0,1.911,1.780696860862419,1.0,5163444516.810979,26809314.803909216,Jackson,-0.43202563684818107,-0.6673706915597465,GP,0.357161970197491,4.689222067242163e+17,0.8839351835036803,0.357161970197491
894,0.815,1.0,1.911,1.6796870470904748,1.0,8726822434.51174,7881044.1470241165,Jackson,-0.3495532832887963,-0.6122443342022172,linear,0.15345666970323343,4.3544783700119454e+20,0.7409898372861461,0.15345666970323343
895,0.815,1.0,1.911,1.6767000704343042,1.0,8872341671.238924,34382545.20119133,Jackson,-0.31990276650488836,-0.769960344034913,log,0.09922655585459417,9.394498372394779e+18,0.1459361752002306,0.09922655585459417
896,0.815,1.0,1.911,1.791229213801559,1.0,4958834069.128094,29672813.472121775,Jackson,-0.34933874943542886,-0.7818927973095025,GP,0.28808909776275604,6.657472422602897e+17,0.6855603696230238,0.28808909776275604
897,0.815,1.0,1.911,2.1713936569626817,1.0,3348196453.9243803,65642180.915623754,Jackson,-0.3357703695410321,-0.7200322788422755,GP,0.36399054576013085,5.541314458263515e+17,0.3872129305696226,0.36399054576013085
898,0.815,1.0,1.911,0.7165805328495949,1.0,5222766874.976214,13154819.204404552,Selsis,-0.28182155251101537,-0.7208823132464093,GP,0.07763910001941289,3.774401274092556e+19,0.8645283139840921,0.07763910001941289
